country,Country Code,year,Time Code,customs_and_other_import_duties_perc_tax_revenue,customs_and_other_import_duties_currentLCU,grants_and_other_revenue_perc_revenue,grants_and_other_revenue_currentLCU,other_taxes_perc_revenue,other_taxes_currentLCU,revenue_excluding_grants_percGDP,revenue_excluding_grants_currentLCU,social_contributions_perc_revenue,social_contributions_currentLCU,tax_revenue_percGDP,tax_revenue_currentLCU,taxes_on_exports_perc_revenue,taxes_on_exports_currentLCU,taxes_on_goods_and_services_perc_revenue,taxes_on_goods_and_services_perc_value_added_of_industry_and_services,taxes_on_goods_and_services_currentLCU,taxes_on_income_profits_and_capital_gains_perc_revenue,taxes_on_income_profits_and_capital_gains_perc_total_taxes,taxes_on_income_profits_and_capital_gains_currentLCU,taxes_on_international_trade_perc_revenue,taxes_on_international_trade_current_LCU
Tunisia,TUN,1994,YR1994,39.96223657,1312200000,21.06689516,1057200000,3.060797481,153600000,31.33275999,4954900000,13.50058785,677500000,20.76414271,3283600000,0.2954074796,9700000,21.08084411,8.995059902,1057900000,14.62248172,22.34742356,733800000,26.66839368,1338300000
Tunisia,TUN,1995,YR1995,39.61983282,1384000000,17.42069179,899500000,3.19750552,165100000,30.01911822,5118800000,14.92621141,770700000,20.48581381,3493200000,0.2461926028,8600000,21.17596932,8.458265646,1093400000,15.63698338,23.11347761,807400000,27.64263857,1427300000
Tunisia,TUN,1996,YR1996,37.32385057,1411700000,16.68425496,948600000,4.67672717,265900000,29.59829647,5643300000,16.79154355,954700000,19.83761925,3782300000,0.2247309838,8500000,20.72428592,8.388805434,1178300000,15.62192205,23.48306586,888200000,25.50126636,1449900000
Tunisia,TUN,1997,YR1997,20.05672418,848600000,13.83449769,843600000,2.848568336,173700000,26.15915688,6001800000,16.77982223,1023200000,18.44103315,4231000000,0.2410777594,10200000,34.02374627,11.61035066,2074700000,18.2016465,26.23256913,1109900000,14.31171898,872700000
Tunisia,TUN,1998,YR1998,18.46431646,879400000,12.7109462,856400000,2.836363636,191100000,26.69942604,6628800000,16.59962894,1118400000,19.18316383,4762700000,0.140676507,6700000,35.38701299,12.31342898,2384200000,19.08571429,26.9993911,1285900000,13.38033395,901500000
Tunisia,TUN,1999,YR1999,16.54598882,861500000,11.33996441,822000000,2.819815967,204400000,26.3288237,7165600000,16.83060411,1220000000,19.13116645,5206700000,0.1190773427,6200000,37.95025315,12.97741254,2750900000,19.08894009,26.57537404,1383700000,11.97042228,867700000
Tunisia,TUN,2000,YR2000,14.48295294,822400000,10.48280973,820500000,2.938508515,230000000,26.47638397,7792900000,16.96924787,1328200000,19.29236853,5678400000,0.1972386588,11200000,38.55834217,12.81245755,3018000000,20.40091477,28.12059735,1596800000,10.65017695,833600000
Tunisia,TUN,2001,YR2001,13.92268745,866200000,10.25436923,876000000,2.742692591,234300000,26.66160573,8464100000,16.91736805,1445200000,19.59749767,6221500000,0.1494816363,9300000,38.4421787,12.84744635,3284000000,21.39487516,29.37715985,1827700000,10.24851628,875500000
Tunisia,TUN,2002,YR2002,12.15255635,781300000,11.97342427,1084900000,2.671920008,242100000,27.18077152,8942800000,17.07225552,1546900000,19.54062466,6429100000,0.1477656282,9500000,37.21374256,12.47530394,3371900000,22.3410478,31.48652222,2024300000,8.72760984,790800000
Tunisia,TUN,2003,YR2003,10.81619111,717200000,11.94900085,1141500000,2.501805697,239000000,26.78949035,9476300000,18.64106939,1780800000,18.74526478,6630800000,0.1312058877,8700000,36.52217605,12.1018092,3489000000,22.78736745,32.83012608,2176900000,7.598580565,725900000
Tunisia,TUN,2004,YR2004,,,12.33048477,1278400000,2.693917707,279300000,26.50771786,10295200000,17.72121376,1837300000,18.67219383,7252000000,,,36.99145431,12.13375222,3835200000,23.00584502,32.89023718,2385200000,7.25611991,752300000
Tunisia,TUN,2005,YR2005,9.206497811,727700000,10.80813764,1191100000,2.572501906,283500000,26.15318478,10950600000,17.46851294,1925100000,18.87750472,7904200000,0.09362111283,7400000,36.29087873,11.54108087,3999400000,26.18961199,36.5147643,2886200000,6.670356793,735100000
Tunisia,TUN,2006,YR2006,8.81957071,747000000,12.01783595,1458100000,2.919359093,354200000,26.4106285,12084500000,18.17305156,2204900000,18.51071549,8469800000,0.1298731965,11000000,35.03643017,11.09174453,4250900000,25.60579586,36.6797327,3106700000,6.247527364,758000000
Tunisia,TUN,2007,YR2007,8.451741147,803600000,11.3754476,1534400000,2.989910073,403300000,26.97550361,13451200000,18.13517982,2446200000,19.06787394,9508100000,0.2324333989,22100000,33.96472603,10.81682187,4581400000,27.41331633,38.88999905,3697700000,6.121420152,825700000
Tunisia,TUN,2008,YR2008,8.295016283,939900000,13.25812125,2163500000,3.171286225,517500000,29.17652678,16126800000,17.30511144,2823900000,20.49980823,11330900000,0.2215181495,25100000,32.4022723,11.0558175,5287500000,27.94960259,40.25187761,4560900000,5.913606197,965000000
Tunisia,TUN,2009,YR2009,8.261856389,971900000,10.58916347,1799608000,2.92854147,497700000,28.66054958,16817208000,20.19146083,3431500000,20.04816181,11763700000,0.133461411,15700000,33.1448287,11.42175261,5632900000,27.33481896,39.49012641,4645500000,5.811186569,987600000
Tunisia,TUN,2010,YR2010,8.860819303,1125200000,9.676804271,1776250000,2.747367991,504300000,29.02512906,18301650000,21.14269371,3880900000,20.13908603,12698600000,0.1378104673,17500000,32.79027008,11.14375854,6018900000,27.4175667,39.63192793,5032700000,6.22529725,1142700000
Tunisia,TUN,2011,YR2011,7.748081271,1059000000,11.44838003,2440600000,2.497384876,532400000,32.73403605,21110900000,24.43815877,5209800000,21.19310552,13667900000,0.1316954324,18000000,28.72133331,10.84705107,6122900000,27.84274543,43.42730046,5935600000,5.05199758,1077000000
Tunisia,TUN,2012,YR2012,8.834530825,1313200000,9.085905266,2063400000,2.38222097,541000000,31.37982478,22077100000,25.46070216,5782100000,21.12787764,14864400000,0.1365679072,20300000,30.50695952,11.23016696,6928100000,26.69232361,40.78065714,6061800000,5.871888472,1333500000
Tunisia,TUN,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,2018,YR2018,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,2019,YR2019,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1972,YR1972,15.97938144,6200,17.51054852,8300,4.219409283,2000,16.39571083,47400,0,0,13.4209616,38800,0,0,32.91139241,8.61878453,15600,30.80168776,37.62886598,14600,13.92405063,6600
Turkey,TUR,1973,YR1973,15.54702495,8100,12.14165261,7200,4.215851602,2500,16.29120879,59300,0,0,14.31318681,52100,0,0,32.71500843,8.456843941,19400,36.25632378,41.26679463,21500,14.67116358,8700
Turkey,TUR,1974,YR1974,15.46707504,10100,8.798882682,6300,4.329608939,3100,14.44130698,71600,0,0,13.17063332,65300,0,0,31.56424581,7.463672391,22600,41.06145251,45.0229709,29400,14.24581006,10200
Turkey,TUR,1975,YR1975,15.17386723,14400,12.77573529,13900,3.860294118,4200,16.87868446,108800,0,0,14.72230841,94900,0,0,30.14705882,8.268212755,32800,39.98161765,45.83772392,43500,13.23529412,14400
Turkey,TUR,1976,YR1976,18.14787155,24300,6.819763396,9800,4.105775922,5900,17.45626822,143700,0,0,16.26579203,133900,0,0,30.89770355,8.393194707,44400,41.26652749,44.28678118,59300,16.91022965,24300
Turkey,TUR,1977,YR1977,16.875,29700,5.83199572,10900,4.226859283,7900,17.69383698,186900,0,0,16.66193316,176000,0,0,27.12680578,7.317073171,50700,46.9234885,49.82954545,87700,15.89085072,29700
Turkey,TUR,1978,YR1978,18.14701378,47400,10.36376115,30200,3.637611531,10600,18.42088628,291400,0,0,16.51178962,261200,0,0,21.89430336,6.150583245,63800,47.83802334,53.36906585,139400,16.26630062,47400
Turkey,TUR,1979,YR1979,12.70350271,51500,18.38131669,91300,3.241393195,16100,17.87912602,496700,0,0,14.59270725,405400,0,0,20.57580028,5.273749935,102200,46.94986914,57.52343365,233200,10.8516207,53900
Turkey,TUR,1980,YR1980,6.8,51000,20.6601079,195300,3.395747382,32100,18.07249646,945300,0,0,14.33869919,750000,0,0,20.93515286,5.2183314,197900,49.05321062,61.82666667,463700,5.955781233,56300
Turkey,TUR,1981,YR1981,5.843832891,70500,16.42535504,237100,5.687564946,82100,18.26983926,1443500,0,0,15.2689533,1206400,0,0,20.87287842,5.126154788,301300,51.67301697,61.8285809,745900,5.341184621,77100
Turkey,TUR,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,1983,YR1983,7.718501703,149600,15.86943311,365600,5.451862141,125600,16.56718779,2303800,0,0,13.93806901,1938200,0,0,23.3136557,5.015875981,537100,48.17258443,57.25931276,1109800,7.192464624,165700
Turkey,TUR,1984,YR1984,10.06776379,239200,12.38983738,336000,5.604926435,152000,12.32844329,2711900,0,0,10.80096922,2375900,0,0,23.45587964,3.777876763,636100,49.44872599,56.44176943,1341000,9.100630554,246800
Turkey,TUR,1985,YR1985,9.101411422,362400,17.40068458,838800,9.770770667,471000,13.73537918,4820500,0,0,11.34561411,3981800,0,0,27.32289182,4.842172599,1317100,37.98983508,45.99176252,1831300,7.517892335,362400
Turkey,TUR,1986,YR1986,7.765395581,465200,14.61688663,1025550,4.257005216,298680,13.73589693,7016200,0,0,11.72819518,5990680,0,0,30.98400844,5.488426814,2173900,43.51215758,50.96082582,3052900,6.630369716,465200
Turkey,TUR,1987,YR1987,8.528883353,773800,12.65536397,1314500,4.145606485,430600,13.88066952,10371900,0,0,12.14195571,9072700,0,0,33.15714987,5.861529035,3444000,42.59499947,48.76497625,4424300,7.449768458,773800
Turkey,TUR,1988,YR1988,8.106078682,1155100,18.54297065,3244000,3.348480951,585800,13.50711359,17454500,0,0,11.0271659,14249800,0,0,31.95518592,5.44469453,5590400,39.54671468,48.55155862,6918500,6.602646546,1155100
Turkey,TUR,1989,YR1989,7.669686885,1961300,18.03971718,5628500,3.07462036,959300,13.674717,31085900,0,0,11.24919113,25572100,0,0,29.43212631,5.024457503,9183000,43.16743909,52.66872881,13468500,6.286097062,1961300
Turkey,TUR,1990,YR1990,7.342531124,3335800,17.86108168,9879000,2.887713297,1597200,13.65559271,53674700,0,0,11.55833127,45431200,0,0,31.19171509,5.547844945,17252200,42.02841429,51.16747962,23246000,6.031075642,3335800
Turkey,TUR,1991,YR1991,5.808784493,4573500,20.09681642,19802800,2.639516121,2600900,14.29936255,90102700,0,0,12.49517351,78734200,0,0,31.60356008,6.084208531,31141200,41.01870363,51.33550604,40418600,4.641403737,4573500
Turkey,TUR,1992,YR1992,5.509989633,7813000,20.00936441,35470000,2.488900923,4412000,16.05744818,175567000,0,0,12.9688266,141797000,0,0,33.53021149,6.687230066,59438000,39.56404745,49.46084896,70134000,4.407475729,7813000
Turkey,TUR,1993,YR1993,5.758671285,15228000,25.59356658,90958000,2.451926594,8714000,17.85170156,353797000,0,0,13.34277157,264436000,0,0,32.27432089,7.190776277,114701000,35.39536402,47.57030056,125793000,4.284821916,15228000
Turkey,TUR,1994,YR1994,4.051471113,23825000,21.16941943,157919000,6.209306721,46320000,19.2593681,745035000,0,0,15.2014677,588058000,0,0,36.37283723,8.656704723,271333000,33.05463841,41.93123808,246580000,3.1937982,23825000
Turkey,TUR,1995,YR1995,4.772886268,51783000,22.50288576,315035000,3.283699149,45971000,17.93983737,1392572000,0,0,13.9767747,1084941000,0,0,39.37124636,8.804711965,551188000,31.1433196,40.18642488,435999000,3.698849123,51783000
Turkey,TUR,1996,YR1996,2.818611404,63286000,17.17303251,465530000,2.238510856,60682000,18.33879495,2709027000,0,0,15.19952105,2245290000,0,0,46.31118997,10.61772442,1255413000,31.94269631,38.56557505,865909000,2.334570351,63286000
Turkey,TUR,1997,YR1997,2.674413673,146916000,12.94425105,816808000,3.583389367,226119000,21.87729072,6308510000,0,0,19.05053839,5493391000,0,0,45.24836697,12.05063542,2855262000,35.89576177,41.23307443,2265094000,2.328230853,146916000
Turkey,TUR,1998,YR1998,2.000355914,211100000,14.81431584,1835253000,3.708299111,459398000,17.21930187,12388375000,0,0,14.6683801,10553122000,0,0,39.59612944,8.56002791,4905317000,40.17723874,47.16430834,4977307000,1.704016871,211100000
Turkey,TUR,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,2008,YR2008,1.63743673,2873788622,17.58449177,54400496418,2.752545835,8515449963,30.83969338,309247028854,25.68492466,79460508144,17.50228731,175505322964,0,0,35.36876985,13.35745086,109419064363,17.68034047,31.16544792,54697020017,0.9289274126,2873788622
Turkey,TUR,2009,YR2009,1.404847224,2555292176,18.15446486,57839734894,3.157886944,10060959936,31.63348696,318350707739,24.75440689,78867008342,18.07393495,181891107643,0,0,35.42600851,13.8142625,112866501763,17.70518967,31.01215584,56408353767,0.8020431302,2555292176
Turkey,TUR,2010,YR2010,1.52431833,3356702666,16.99641904,62621366737,2.834244259,10442449600,31.53883915,368267821890,23.23511777,85607140400,18.85902049,220210083347,0,0,38.74875911,15.46992839,142765381897,17.27439818,28.90219567,63645549185,0.9110616402,3356702666
Turkey,TUR,2011,YR2011,1.84777777,4820999163,17.32185208,74663024943,2.652493002,11433139497,30.66820257,430866046910,22.14739688,95462750654,18.57091787,260907953433,0,0,39.18866133,15.05079946,168916348283,17.57112295,29.02842382,75737466491,1.118473762,4820999163
Turkey,TUR,2012,YR2012,1.874524383,5367912776,19.01848826,92897052609,2.538782652,12400850287,30.7883785,486911817597,22.35576143,109198182214,18.10718164,286361320492,0,0,37.3792704,14.31420071,182581496621,17.60874327,30.03585144,86011060808,1.098953984,5367912776
Turkey,TUR,2013,YR2013,2.044234109,6845132081,17.73128581,100063783475,0.9641179718,5440851443,30.8343306,562241606615,22.93322701,129420138280,18.3638081,334850693041,0,0,40.80899092,15.58914442,230299261686,16.34942203,27.55420543,92265447832,1.212956268,6845132081
Turkey,TUR,2014,YR2014,1.879085312,6929469170,17.11724836,107371058137,1.840977716,11547868048,30.33341526,623320691230,24.09319461,151128951614,17.94581705,368768204679,0,0,38.287851,14.2627674,240167519328,17.55602238,29.86248455,110123348134,1.104705931,6929469170
Turkey,TUR,2015,YR2015,2.038444876,8712710682,15.86406214,114101876802,1.865313008,13416217939,30.53090642,717763701406,24.71001489,177726174418,18.18078068,427419489436,0,0,39.45058781,14.84384435,283747382593,16.89865747,28.43650821,121543178223,1.211364682,8712710682
Turkey,TUR,2016,YR2016,2.049122485,9830799438,16.60341142,135610841423,1.825974878,14913922402,31.00342199,814323390583,24.65795545,201397532137,18.26558723,479756554788,0,0,38.27060689,14.50088021,312580894972,17.43842482,29.68816925,142430937976,1.203626539,9830799438
Turkey,TUR,2017,YR2017,2.418238074,13426896076,15.80273089,146465584177,1.865782699,17292767620,29.48088899,923843876452,24.29088192,225136923241,17.71815774,555234665288,0,0,38.49343617,13.77189467,356771475434,18.09848926,30.21128482,167743526159,1.448679064,13426896076
Turkey,TUR,2018,YR2018,2.565901247,16663238450,19.17134371,221473032925,1.661666991,19196068560,30.52336069,1147164232878,24.61379133,284345797540,17.27930308,649410746821,0,0,33.89629184,12.42295332,391579988889,19.21448821,34.18044004,221971450923,1.442417921,16663238450
Turkey,TUR,2019,YR2019,2.571720399,18309746840,22.59849308,301638582015,1.616641291,21578491322,30.61693901,1322710313066,24.0617319,321169498575,16.47993973,711964910573,0,0,31.81547968,11.74907917,424664429806,18.53590418,34.75062309,247412242605,1.371749875,18309746840
Turkey,TUR,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2008,YR2008,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2009,YR2009,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2010,YR2010,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2012,YR2012,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2018,YR2018,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2019,YR2019,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2008,YR2008,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2009,YR2009,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2010,YR2010,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2012,YR2012,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
